sequence,condition,reference_image,test_image,pair,reference_keypoints,test_keypoints,raw_ratio_matches,match_count,correct_matches,visible_reference,precision,recall,mean_error,mma_score,mma_at_3,mma_at_1,mma_at_2,mma_at_3,mma_at_5,mma_at_8,mma_at_10,reference_extract_s,test_extract_s,match_s,pair_total_s
i_objects,illumination,1,5,1->5,500,500,24,22,17,500,0.7727272727272727,0.034,75.07752546460732,0.6287878787878788,0.7727272727272727,0.045454545454545456,0.5,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.018172499956563115,0.018113499972969294,0.0024846000596880913,0.0387705999892205
i_objects,illumination,1,6,1->6,500,500,111,106,102,500,0.9622641509433962,0.204,8.272891844752841,0.869496855345912,0.9622641509433962,0.5471698113207547,0.7452830188679245,0.9622641509433962,0.9811320754716981,0.9905660377358491,0.9905660377358491,0.018172499956563115,0.018021499970927835,0.0025716000236570835,0.03876559995114803
i_parking,illumination,1,2,1->2,500,500,141,118,106,500,0.8983050847457628,0.212,1.571168591054053,0.8742937853107344,0.8983050847457628,0.6779661016949152,0.8389830508474576,0.8983050847457628,0.9152542372881356,0.9576271186440678,0.9576271186440678,0.005039600073359907,0.004910400020889938,0.002563199959695339,0.012513200053945184
i_parking,illumination,1,3,1->3,500,500,115,99,88,500,0.8888888888888888,0.176,1.8268040618568147,0.8636363636363636,0.8888888888888888,0.6262626262626263,0.8080808080808081,0.8888888888888888,0.9292929292929293,0.9595959595959596,0.9696969696969697,0.005039600073359907,0.004898400045931339,0.0025825999910011888,0.012520600110292435
i_parking,illumination,1,4,1->4,500,500,48,36,30,500,0.8333333333333334,0.06,30.251221439622654,0.7638888888888888,0.8333333333333334,0.3888888888888889,0.6111111111111112,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.005039600073359907,0.004288399941287935,0.0025019000750035048,0.011829900089651346
i_parking,illumination,1,5,1->5,500,500,36,31,25,500,0.8064516129032258,0.05,13.45687605963791,0.7849462365591399,0.8064516129032258,0.4838709677419355,0.7096774193548387,0.8064516129032258,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.005039600073359907,0.004628799972124398,0.0023798999609425664,0.01204830000642687
i_parking,illumination,1,6,1->6,500,500,47,37,36,500,0.972972972972973,0.072,1.0768747143786008,0.8738738738738738,0.972972972972973,0.4594594594594595,0.8378378378378378,0.972972972972973,0.972972972972973,1.0,1.0,0.005039600073359907,0.004293099977076054,0.002423900063149631,0.011756600113585591
i_partyfood,illumination,1,2,1->2,500,500,397,370,367,500,0.9918918918918919,0.734,0.22878568070182428,0.9891891891891893,0.9918918918918919,0.9648648648648649,0.9864864864864865,0.9918918918918919,0.9972972972972973,0.9972972972972973,0.9972972972972973,0.007309800013899803,0.006996900076046586,0.0026930999010801315,0.01699979999102652
i_partyfood,illumination,1,3,1->3,500,500,269,243,241,500,0.9917695473251029,0.482,0.2627799890346426,0.9705075445816186,0.9917695473251029,0.8765432098765432,0.9547325102880658,0.9917695473251029,1.0,1.0,1.0,0.007309800013899803,0.006854600040242076,0.0026518000522628427,0.016816200106404722
i_partyfood,illumination,1,4,1->4,500,500,154,142,135,500,0.9507042253521126,0.27,5.46636533130613,0.903755868544601,0.9507042253521126,0.6549295774647887,0.8591549295774648,0.9507042253521126,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.007309800013899803,0.0067517999559640884,0.002570900018326938,0.01663249998819083
i_partyfood,illumination,1,5,1->5,500,500,105,86,80,500,0.9302325581395349,0.16,25.600569114839104,0.8682170542635658,0.9302325581395349,0.5813953488372093,0.872093023255814,0.9302325581395349,0.9418604651162791,0.9418604651162791,0.9418604651162791,0.007309800013899803,0.006711299996823072,0.0025733000366017222,0.016594400047324598
i_partyfood,illumination,1,6,1->6,500,500,46,38,33,500,0.868421052631579,0.066,59.94659890890532,0.7982456140350876,0.868421052631579,0.5,0.8157894736842105,0.868421052631579,0.868421052631579,0.868421052631579,0.868421052631579,0.007309800013899803,0.006862599984742701,0.0025375999975949526,0.016709999996237457
i_pencils,illumination,1,2,1->2,500,500,18,13,8,500,0.6153846153846154,0.016,293.23740089556424,0.5384615384615384,0.6153846153846154,0.15384615384615385,0.38461538461538464,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.021510399994440377,0.023086900007911026,0.002345200045965612,0.046942500048317015
i_pencils,illumination,1,3,1->3,500,500,8,6,0,500,0.0,0.0,580.4572793780984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021510399994440377,0.023270900011993945,0.0023372999858111143,0.047118599992245436
i_pencils,illumination,1,4,1->4,500,500,35,29,0,500,0.0,0.0,117.9915208706789,0.08045977011494253,0.0,0.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.021510399994440377,0.0200118999928236,0.002375599928200245,0.04389789991546422
i_pencils,illumination,1,5,1->5,500,500,18,15,5,500,0.3333333333333333,0.01,545.6047718473407,0.26666666666666666,0.3333333333333333,0.0,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.021510399994440377,0.022817699937149882,0.0023321000626310706,0.04666019999422133
i_pencils,illumination,1,6,1->6,500,500,10,7,2,500,0.2857142857142857,0.004,402.77131349301754,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.021510399994440377,0.022331399959512055,0.0026814000448212028,0.046523199998773634
i_pinard,illumination,1,2,1->2,500,500,79,73,56,500,0.7671232876712328,0.112,2.309167030676885,0.8219178082191781,0.7671232876712328,0.5616438356164384,0.6986301369863014,0.7671232876712328,0.9315068493150684,0.9863013698630136,0.9863013698630136,0.005918000009842217,0.005409099976532161,0.0025406000204384327,0.013867700006812811
i_pinard,illumination,1,3,1->3,500,500,93,89,87,500,0.9775280898876404,0.174,0.17775980668141467,0.9812734082397002,0.9775280898876404,0.9325842696629213,0.9775280898876404,0.9775280898876404,1.0,1.0,1.0,0.005918000009842217,0.0066448000725358725,0.0025322999572381377,0.015095100039616227
i_pinard,illumination,1,4,1->4,500,500,114,108,103,500,0.9537037037037037,0.206,1.8100864381861241,0.9583333333333335,0.9537037037037037,0.9259259259259259,0.9351851851851852,0.9537037037037037,0.9722222222222222,0.9814814814814815,0.9814814814814815,0.005918000009842217,0.006443000049330294,0.0024395999498665333,0.014800600009039044
i_pinard,illumination,1,5,1->5,500,500,136,124,118,500,0.9516129032258065,0.236,0.47472498901425864,0.9556451612903226,0.9516129032258065,0.8951612903225806,0.9354838709677419,0.9516129032258065,0.967741935483871,0.9919354838709677,0.9919354838709677,0.005918000009842217,0.00633400003425777,0.002443699981085956,0.014695700025185943
i_pinard,illumination,1,6,1->6,500,500,126,121,111,500,0.9173553719008265,0.222,3.251828177105447,0.9352617079889808,0.9173553719008265,0.9008264462809917,0.9090909090909091,0.9173553719008265,0.9504132231404959,0.9669421487603306,0.9669421487603306,0.005918000009842217,0.005632300046272576,0.0023856000043451786,0.013935900060459971
i_pool,illumination,1,2,1->2,500,500,6,3,0,500,0.0,0.0,363.5482639874444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006877099978737533,0.007919900002889335,0.0022779999999329448,0.017074999981559813
i_pool,illumination,1,3,1->3,500,499,3,1,0,500,0.0,0.0,373.67444667876856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006877099978737533,0.006098999991081655,0.002217200002633035,0.015193299972452223
i_pool,illumination,1,4,1->4,500,499,4,2,0,500,0.0,0.0,336.50028353944856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006877099978737533,0.0053518000058829784,0.002292499993927777,0.014521399978548288
i_pool,illumination,1,5,1->5,500,500,6,6,0,500,0.0,0.0,278.57873288555476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006877099978737533,0.00556759990286082,0.002284300047904253,0.014728999929502606
i_pool,illumination,1,6,1->6,500,500,2,2,0,500,0.0,0.0,190.4491758942193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006877099978737533,0.005401100032031536,0.0022418999578803778,0.014520099968649447
i_porta,illumination,1,2,1->2,500,500,344,311,307,500,0.9871382636655949,0.614,0.27032076806603145,0.967309753483387,0.9871382636655949,0.8713826366559485,0.9453376205787781,0.9871382636655949,1.0,1.0,1.0,0.004608999937772751,0.004701299942098558,0.0024992000544443727,0.011809499934315681
i_porta,illumination,1,3,1->3,500,500,353,337,334,500,0.9910979228486647,0.668,0.282086765422842,0.9693372898120672,0.9910979228486647,0.8694362017804155,0.9554896142433235,0.9910979228486647,1.0,1.0,1.0,0.004608999937772751,0.004828399978578091,0.0027393000200390816,0.012176699936389923
i_porta,illumination,1,4,1->4,500,500,115,107,96,500,0.897196261682243,0.192,0.9470105095018172,0.8956386292834891,0.897196261682243,0.7102803738317757,0.8411214953271028,0.897196261682243,0.9532710280373832,0.9813084112149533,0.9906542056074766,0.004608999937772751,0.004682399914599955,0.0023392000002786517,0.011630599852651358
i_porta,illumination,1,5,1->5,500,500,88,82,78,500,0.9512195121951219,0.156,1.0271594888074287,0.8902439024390244,0.9512195121951219,0.6097560975609756,0.8292682926829268,0.9512195121951219,0.9634146341463414,0.9878048780487805,1.0,0.004608999937772751,0.004162200028076768,0.002345499931834638,0.011116699897684157
i_porta,illumination,1,6,1->6,500,500,115,107,103,500,0.9626168224299065,0.206,4.07465241489928,0.9096573208722741,0.9626168224299065,0.7009345794392523,0.8691588785046729,0.9626168224299065,0.9626168224299065,0.9813084112149533,0.9813084112149533,0.004608999937772751,0.004430799977853894,0.002364100073464215,0.01140389998909086
i_resort,illumination,1,2,1->2,500,500,147,133,131,500,0.9849624060150376,0.262,0.45891808103432835,0.9498746867167919,0.9849624060150376,0.7593984962406015,0.9548872180451128,0.9849624060150376,1.0,1.0,1.0,0.010664299945347011,0.014445400098338723,0.0026196999242529273,0.02772939996793866
i_resort,illumination,1,3,1->3,500,500,360,340,335,500,0.9852941176470589,0.67,0.46092717754317664,0.9705882352941176,0.9852941176470589,0.8823529411764706,0.9676470588235294,0.9852941176470589,0.9941176470588236,0.9970588235294118,0.9970588235294118,0.010664299945347011,0.01200250000692904,0.0027869000332430005,0.02545369998551905
i_resort,illumination,1,4,1->4,500,500,366,345,344,500,0.9971014492753624,0.688,0.1591907385080684,0.9840579710144928,0.9971014492753624,0.927536231884058,0.9826086956521739,0.9971014492753624,0.9971014492753624,1.0,1.0,0.010664299945347011,0.011276800069026649,0.0026461000088602304,0.02458720002323389
i_resort,illumination,1,5,1->5,500,500,140,119,115,500,0.9663865546218487,0.23,0.8095034109372917,0.9145658263305322,0.9663865546218487,0.6638655462184874,0.865546218487395,0.9663865546218487,0.9915966386554622,1.0,1.0,0.010664299945347011,0.013521199929527938,0.0024320000084117055,0.026617499883286655
i_resort,illumination,1,6,1->6,500,500,208,186,168,500,0.9032258064516129,0.336,1.863189477417723,0.7706093189964157,0.9032258064516129,0.1935483870967742,0.5376344086021505,0.9032258064516129,0.989247311827957,1.0,1.0,0.010664299945347011,0.010798500035889447,0.0024532999377697706,0.02391609991900623
i_salon,illumination,1,2,1->2,500,500,276,252,244,500,0.9682539682539683,0.488,2.1908198284678426,0.9444444444444445,0.9682539682539683,0.8373015873015873,0.9404761904761905,0.9682539682539683,0.9722222222222222,0.9722222222222222,0.9761904761904762,0.0094939999980852,0.009308599983341992,0.00255730003118515,0.021359900012612343
i_salon,illumination,1,3,1->3,500,500,55,51,49,500,0.9607843137254902,0.098,0.5161781343523074,0.9411764705882352,0.9607843137254902,0.7843137254901961,0.9019607843137255,0.9607843137254902,1.0,1.0,1.0,0.0094939999980852,0.01021109998691827,0.0023669999791309237,0.022072099964134395
i_salon,illumination,1,4,1->4,500,500,23,18,15,500,0.8333333333333334,0.03,42.70189049627233,0.7870370370370371,0.8333333333333334,0.5555555555555556,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0094939999980852,0.007149200071580708,0.002296699909493327,0.018939899979159236
i_salon,illumination,1,5,1->5,500,500,98,95,90,500,0.9473684210526315,0.18,4.191165344082992,0.9298245614035089,0.9473684210526315,0.8526315789473684,0.9052631578947369,0.9473684210526315,0.9473684210526315,0.9578947368421052,0.968421052631579,0.0094939999980852,0.008776000002399087,0.0024555999552831054,0.020725599955767393
i_salon,illumination,1,6,1->6,500,500,49,43,36,500,0.8372093023255814,0.072,35.27822821163986,0.8294573643410853,0.8372093023255814,0.6976744186046512,0.7906976744186046,0.8372093023255814,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.0094939999980852,0.008526699966751039,0.0022496000165119767,0.020270299981348217
i_santuario,illumination,1,2,1->2,500,500,34,30,21,500,0.7,0.042,42.68182307219708,0.5444444444444445,0.7,0.0,0.06666666666666667,0.7,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.00923480000346899,0.008921200060285628,0.0023754999274387956,0.020531499991193414
i_santuario,illumination,1,3,1->3,500,500,30,26,14,500,0.5384615384615384,0.028,37.711806994657415,0.5064102564102564,0.5384615384615384,0.0,0.11538461538461539,0.5384615384615384,0.7692307692307693,0.8076923076923077,0.8076923076923077,0.00923480000346899,0.009126400109380484,0.0023098000092431903,0.020671000122092664
i_santuario,illumination,1,4,1->4,500,500,21,20,7,500,0.35,0.014,43.781340379595704,0.49166666666666664,0.35,0.0,0.0,0.35,0.85,0.85,0.9,0.00923480000346899,0.00895769998896867,0.002440500073134899,0.02063300006557256
i_santuario,illumination,1,5,1->5,500,500,37,36,29,500,0.8055555555555556,0.058,25.80915711214362,0.7592592592592592,0.8055555555555556,0.5277777777777778,0.6388888888888888,0.8055555555555556,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.00923480000346899,0.00989410001784563,0.002579099964350462,0.021707999985665083
i_santuario,illumination,1,6,1->6,500,500,10,10,8,500,0.8,0.016,69.23796408134199,0.6,0.8,0.0,0.4,0.8,0.8,0.8,0.8,0.00923480000346899,0.008029100019484758,0.0024655000306665897,0.01972940005362034
i_school,illumination,1,2,1->2,500,500,131,111,106,500,0.954954954954955,0.212,3.621224411014029,0.9234234234234234,0.954954954954955,0.7927927927927928,0.8738738738738738,0.954954954954955,0.972972972972973,0.972972972972973,0.972972972972973,0.00482849997933954,0.005140600027516484,0.002423900063149631,0.012393000070005655
i_school,illumination,1,3,1->3,500,500,125,112,109,500,0.9732142857142857,0.218,0.6237459193889185,0.9360119047619048,0.9732142857142857,0.7589285714285714,0.8839285714285714,0.9732142857142857,1.0,1.0,1.0,0.00482849997933954,0.005107900011353195,0.002467299927957356,0.01240369991865009
i_school,illumination,1,4,1->4,500,500,33,25,25,500,1.0,0.05,1.2281324677290266,0.8466666666666667,1.0,0.36,0.72,1.0,1.0,1.0,1.0,0.00482849997933954,0.0049192000878974795,0.002291399985551834,0.012039100052788854
i_school,illumination,1,5,1->5,500,500,98,87,85,500,0.9770114942528736,0.17,2.034590155216383,0.8793103448275863,0.9770114942528736,0.4827586206896552,0.8505747126436781,0.9770114942528736,0.9885057471264368,0.9885057471264368,0.9885057471264368,0.00482849997933954,0.005233800038695335,0.0024750999873504043,0.01253740000538528
i_school,illumination,1,6,1->6,500,500,56,45,36,500,0.8,0.072,27.98888592615988,0.6666666666666666,0.8,0.06666666666666667,0.4666666666666667,0.8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.00482849997933954,0.004631300107575953,0.002405499923042953,0.011865300009958446
i_ski,illumination,1,2,1->2,500,500,183,166,156,500,0.9397590361445783,0.312,0.7476383717286385,0.9156626506024096,0.9397590361445783,0.7349397590361446,0.8373493975903614,0.9397590361445783,0.9819277108433735,1.0,1.0,0.006211900035850704,0.006033399957232177,0.0024157000007107854,0.014660999993793666
i_ski,illumination,1,3,1->3,500,500,103,94,77,500,0.8191489361702128,0.154,6.785161439819673,0.8049645390070923,0.8191489361702128,0.5319148936170213,0.7021276595744681,0.8191489361702128,0.9042553191489362,0.9361702127659575,0.9361702127659575,0.006211900035850704,0.0061166000086814165,0.00246850005351007,0.01479700009804219
i_ski,illumination,1,4,1->4,500,500,46,40,31,500,0.775,0.062,1.8833203843518784,0.7833333333333333,0.775,0.45,0.6,0.775,0.925,0.975,0.975,0.006211900035850704,0.012689499999396503,0.0023175999522209167,0.021218999987468123
i_ski,illumination,1,5,1->5,500,500,31,27,22,500,0.8148148148148148,0.044,4.7902295492301485,0.7407407407407408,0.8148148148148148,0.3333333333333333,0.5185185185185185,0.8148148148148148,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.006211900035850704,0.006059600040316582,0.002415900002233684,0.01468740007840097
i_ski,illumination,1,6,1->6,500,500,17,15,9,500,0.6,0.018,18.10268053204739,0.611111111111111,0.6,0.2,0.3333333333333333,0.6,0.8,0.8666666666666667,0.8666666666666667,0.006211900035850704,0.007458200096152723,0.0023317999439314008,0.016001900075934827
i_smurf,illumination,1,2,1->2,500,500,232,203,197,500,0.9704433497536946,0.394,0.344832992927032,0.9589490968801314,0.9704433497536946,0.8669950738916257,0.9211822660098522,0.9704433497536946,0.9950738916256158,1.0,1.0,0.007187500013969839,0.007935800007544458,0.002470299950800836,0.017593599972315133
i_smurf,illumination,1,3,1->3,500,500,158,142,137,500,0.9647887323943662,0.274,0.4591447703258589,0.9507042253521126,0.9647887323943662,0.823943661971831,0.9295774647887324,0.9647887323943662,0.9859154929577465,1.0,1.0,0.007187500013969839,0.007803400047123432,0.0023716998985037208,0.01736259995959699
i_smurf,illumination,1,4,1->4,500,500,138,127,119,500,0.937007874015748,0.238,0.6951751951300374,0.9278215223097113,0.937007874015748,0.7795275590551181,0.8976377952755905,0.937007874015748,0.968503937007874,0.9921259842519685,0.9921259842519685,0.007187500013969839,0.00846739998087287,0.00242229993455112,0.018077199929393828
i_smurf,illumination,1,5,1->5,500,500,128,117,105,500,0.8974358974358975,0.21,1.0739583758093012,0.9002849002849004,0.8974358974358975,0.7435897435897436,0.8547008547008547,0.8974358974358975,0.9401709401709402,0.9829059829059829,0.9829059829059829,0.007187500013969839,0.00810300000011921,0.0026415999745950103,0.017932099988684058
i_smurf,illumination,1,6,1->6,500,500,76,68,59,500,0.8676470588235294,0.118,5.942093600617774,0.8897058823529411,0.8676470588235294,0.7647058823529411,0.8529411764705882,0.8676470588235294,0.9117647058823529,0.9705882352941176,0.9705882352941176,0.007187500013969839,0.007847100030630827,0.0023476999485865235,0.01738229999318719
i_steps,illumination,1,2,1->2,500,500,246,215,207,500,0.9627906976744186,0.414,0.8133551043291618,0.9387596899224806,0.9627906976744186,0.7906976744186046,0.9069767441860465,0.9627906976744186,0.9906976744186047,0.9906976744186047,0.9906976744186047,0.007637099944986403,0.006639800034463406,0.0025426000356674194,0.016819500015117228
i_steps,illumination,1,3,1->3,500,500,211,189,177,500,0.9365079365079365,0.354,1.5886701541004398,0.8712522045855379,0.9365079365079365,0.5238095238095238,0.8253968253968254,0.9365079365079365,0.9735449735449735,0.9841269841269841,0.9841269841269841,0.007637099944986403,0.0072339000180363655,0.0026184999151155353,0.017489499878138304
i_steps,illumination,1,4,1->4,500,500,161,144,137,500,0.9513888888888888,0.274,1.3991994524136837,0.8703703703703702,0.9513888888888888,0.4861111111111111,0.8333333333333334,0.9513888888888888,0.9791666666666666,0.9861111111111112,0.9861111111111112,0.007637099944986403,0.008891899953596294,0.002793300081975758,0.019322299980558455
i_steps,illumination,1,5,1->5,500,500,10,7,2,500,0.2857142857142857,0.004,266.81317121723174,0.19047619047619047,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.007637099944986403,0.008893699967302382,0.0023270000237971544,0.01885779993608594
i_steps,illumination,1,6,1->6,500,500,45,36,30,500,0.8333333333333334,0.06,32.0853484125941,0.7407407407407408,0.8333333333333334,0.25,0.5555555555555556,0.8333333333333334,0.9166666666666666,0.9444444444444444,0.9444444444444444,0.007637099944986403,0.009058400057256222,0.0023322999477386475,0.019027799949981272
i_table,illumination,1,2,1->2,500,500,52,50,41,500,0.82,0.082,19.48599247021516,0.7599999999999999,0.82,0.3,0.62,0.82,0.94,0.94,0.94,0.01798649993725121,0.018414700054563582,0.0024193000281229615,0.038820500019937754
i_table,illumination,1,3,1->3,500,500,16,16,12,500,0.75,0.024,96.92983285119568,0.6145833333333334,0.75,0.0,0.5,0.75,0.8125,0.8125,0.8125,0.01798649993725121,0.019667200045660138,0.0022314999951049685,0.03988519997801632
i_table,illumination,1,4,1->4,500,500,22,21,16,500,0.7619047619047619,0.032,66.5028723067033,0.6031746031746031,0.7619047619047619,0.0,0.5238095238095238,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8095238095238095,0.01798649993725121,0.01832589996047318,0.002495400025509298,0.03880779992323369
i_table,illumination,1,5,1->5,500,500,24,22,17,500,0.7727272727272727,0.034,75.07752546460732,0.6287878787878788,0.7727272727272727,0.045454545454545456,0.5,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.01798649993725121,0.01820159994531423,0.002446300000883639,0.03863439988344908
i_table,illumination,1,6,1->6,500,500,111,106,102,500,0.9622641509433962,0.204,8.272891844752841,0.869496855345912,0.9622641509433962,0.5471698113207547,0.7452830188679245,0.9622641509433962,0.9811320754716981,0.9905660377358491,0.9905660377358491,0.01798649993725121,0.01952600001823157,0.002597499988041818,0.0401099999435246
i_tools,illumination,1,2,1->2,500,500,8,8,3,500,0.375,0.006,130.926409594827,0.3958333333333333,0.375,0.0,0.125,0.375,0.625,0.625,0.625,0.011274499935097992,0.014129400020465255,0.0023644999600946903,0.027768399915657938
i_tools,illumination,1,3,1->3,500,500,6,4,1,500,0.25,0.002,123.78481481415737,0.4583333333333333,0.25,0.0,0.25,0.25,0.75,0.75,0.75,0.011274499935097992,0.009776499937288463,0.0023541999980807304,0.023405199870467186
i_tools,illumination,1,4,1->4,500,500,2,1,0,500,0.0,0.0,310.3673905475168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011274499935097992,0.011240600026212633,0.0023442000383511186,0.024859299999661744
i_tools,illumination,1,5,1->5,500,500,109,92,51,500,0.5543478260869565,0.102,12.020265294530065,0.5869565217391304,0.5543478260869565,0.0,0.043478260869565216,0.5543478260869565,0.967391304347826,0.9782608695652174,0.9782608695652174,0.011274499935097992,0.011081699980422854,0.0023719000164419413,0.024728099931962788
i_tools,illumination,1,6,1->6,500,500,4,4,0,500,0.0,0.0,373.5546512845547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011274499935097992,0.011190399993211031,0.00229199999012053,0.024756899918429554
i_toy,illumination,1,2,1->2,500,500,331,318,316,500,0.9937106918238994,0.632,0.23973403171360327,0.9743186582809225,0.9937106918238994,0.8962264150943396,0.9591194968553459,0.9937106918238994,0.9968553459119497,1.0,1.0,0.004199399962089956,0.004221999901346862,0.0025722000282257795,0.010993599891662598
i_toy,illumination,1,3,1->3,500,500,210,198,190,500,0.9595959595959596,0.38,0.5213007167668632,0.9410774410774412,0.9595959595959596,0.7828282828282829,0.9242424242424242,0.9595959595959596,0.9797979797979798,1.0,1.0,0.004199399962089956,0.0043524999637156725,0.002371800015680492,0.01092369994148612
i_toy,illumination,1,4,1->4,500,500,130,123,121,500,0.983739837398374,0.242,0.6248242927286074,0.9336043360433605,0.983739837398374,0.6991869918699187,0.9186991869918699,0.983739837398374,1.0,1.0,1.0,0.004199399962089956,0.00438549998216331,0.0024169000098481774,0.011001799954101443
i_toy,illumination,1,5,1->5,500,500,71,67,61,500,0.9104477611940298,0.122,1.3935709414631847,0.8557213930348259,0.9104477611940298,0.4925373134328358,0.835820895522388,0.9104477611940298,0.9402985074626866,0.9701492537313433,0.9850746268656716,0.004199399962089956,0.004362800042144954,0.002688899985514581,0.011251099989749491
i_toy,illumination,1,6,1->6,500,500,9,9,5,500,0.5555555555555556,0.01,34.572106815426714,0.611111111111111,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.004199399962089956,0.0042218000162392855,0.0025825001066550612,0.011003700084984303
i_troulos,illumination,1,2,1->2,500,493,82,67,64,500,0.9552238805970149,0.128,0.9761092520913579,0.8756218905472637,0.9552238805970149,0.5223880597014925,0.7761194029850746,0.9552238805970149,1.0,1.0,1.0,0.004245599964633584,0.003826000029221177,0.0023653999669477344,0.010436999960802495
i_troulos,illumination,1,3,1->3,500,497,63,52,14,500,0.2692307692307692,0.028,21.502061832883644,0.5032051282051282,0.2692307692307692,0.0,0.0,0.2692307692307692,0.8653846153846154,0.9230769230769231,0.9615384615384616,0.004245599964633584,0.004075800068676472,0.0023858000058680773,0.010707200039178133
i_troulos,illumination,1,4,1->4,500,500,116,103,99,500,0.9611650485436893,0.198,6.786336638528994,0.9239482200647249,0.9611650485436893,0.7864077669902912,0.8932038834951457,0.9611650485436893,0.9611650485436893,0.970873786407767,0.970873786407767,0.004245599964633584,0.004050400108098984,0.0027809999883174896,0.011077000061050057
i_troulos,illumination,1,5,1->5,500,500,25,17,12,500,0.7058823529411765,0.024,7.519800922676008,0.7745098039215687,0.7058823529411765,0.47058823529411764,0.7058823529411765,0.7058823529411765,0.8823529411764706,0.9411764705882353,0.9411764705882353,0.004245599964633584,0.005139199900440872,0.0024734000908210874,0.011858199955895543
i_troulos,illumination,1,6,1->6,500,500,63,53,51,500,0.9622641509433962,0.102,1.8274846085406036,0.7767295597484276,0.9622641509433962,0.1320754716981132,0.5660377358490566,0.9622641509433962,1.0,1.0,1.0,0.004245599964633584,0.0040917000733315945,0.0025237000081688166,0.010861000046133995
i_veggies,illumination,1,2,1->2,500,500,191,176,161,500,0.9147727272727273,0.322,1.193886452541488,0.9100378787878788,0.9147727272727273,0.7329545454545454,0.8352272727272727,0.9147727272727273,0.9886363636363636,0.9943181818181818,0.9943181818181818,0.007932799984700978,0.008060600026510656,0.0026467000134289265,0.01864010002464056
i_veggies,illumination,1,3,1->3,500,500,45,42,33,500,0.7857142857142857,0.066,23.12130765302165,0.7619047619047619,0.7857142857142857,0.5952380952380952,0.6428571428571429,0.7857142857142857,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.007932799984700978,0.007928699953481555,0.0026591999921947718,0.018520699930377305
i_veggies,illumination,1,4,1->4,500,500,59,50,37,500,0.74,0.074,14.844635755606815,0.7533333333333334,0.74,0.54,0.68,0.74,0.78,0.88,0.9,0.007932799984700978,0.0074189999140799046,0.002350200084038079,0.01770199998281896
i_veggies,illumination,1,5,1->5,500,500,5,5,1,500,0.2,0.002,27.264494846996985,0.26666666666666666,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.007932799984700978,0.007120199967175722,0.002257599961012602,0.017310599912889302
i_veggies,illumination,1,6,1->6,500,500,5,4,1,500,0.25,0.002,63.99173464736822,0.375,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.007932799984700978,0.0070940000005066395,0.0022983000380918384,0.017325100023299456
i_village,illumination,1,2,1->2,500,500,16,14,11,500,0.7857142857142857,0.022,1.622831308647608,0.8214285714285715,0.7857142857142857,0.5714285714285714,0.7142857142857143,0.7857142857142857,0.9285714285714286,0.9285714285714286,1.0,0.006711800000630319,0.007302200072444975,0.0024047999177128077,0.016418799990788102
i_village,illumination,1,3,1->3,500,500,15,12,9,500,0.75,0.018,35.095581314863985,0.7361111111111112,0.75,0.5833333333333334,0.6666666666666666,0.75,0.75,0.8333333333333334,0.8333333333333334,0.006711800000630319,0.006118599907495081,0.002278100000694394,0.015108499908819795
i_village,illumination,1,4,1->4,500,500,11,10,6,500,0.6,0.012,30.741349061480577,0.6333333333333333,0.6,0.3,0.5,0.6,0.8,0.8,0.8,0.006711800000630319,0.005584100028499961,0.0022399999434128404,0.01453589997254312
