sequence,condition,reference_image,test_image,pair,reference_keypoints,test_keypoints,raw_ratio_matches,match_count,correct_matches,visible_reference,precision,recall,mean_error,mma_score,mma_at_3,mma_at_1,mma_at_2,mma_at_3,mma_at_5,mma_at_8,mma_at_10,reference_extract_s,test_extract_s,match_s,pair_total_s
v_apprentices,viewpoint,1,4,1->4,10023,6596,1238,1120,963,9387,0.8598214285714286,0.10258868648130393,57.804911944454226,0.802827380952381,0.8598214285714286,0.48482142857142857,0.7875,0.8598214285714286,0.8875,0.8973214285714286,0.9,0.37425570000050357,0.49976479999895673,0.5589323999993212,1.4329528999987815
v_apprentices,viewpoint,1,5,1->5,10023,6511,689,578,422,9368,0.7301038062283737,0.045046968403074296,110.54279897378282,0.6862745098039215,0.7301038062283737,0.4031141868512111,0.657439446366782,0.7301038062283737,0.7577854671280276,0.7820069204152249,0.78719723183391,0.37425570000050357,0.42754079999940586,0.5563206000006176,1.358117100000527
v_apprentices,viewpoint,1,6,1->6,10023,5504,896,783,634,9603,0.80970625798212,0.06602103509320004,66.01149104385574,0.7554278416347381,0.80970625798212,0.45849297573435505,0.756066411238825,0.80970625798212,0.8288633461047255,0.8390804597701149,0.8403575989782887,0.37425570000050357,0.42766109999865876,0.4995611000013014,1.3014779000004637
v_artisans,viewpoint,1,2,1->2,17804,5434,2032,1971,1929,17804,0.9786910197869102,0.10834643900247136,6.925303946210878,0.954337899543379,0.9786910197869102,0.8305428716387621,0.9715880263825469,0.9786910197869102,0.9807204464738711,0.9822425164890918,0.9822425164890918,0.4732272000001103,0.1721051999993506,0.8414892999971926,1.4868216999966535
v_artisans,viewpoint,1,3,1->3,17804,6046,1864,1814,1763,17784,0.9718853362734289,0.09913405308142151,6.650125271910913,0.9009555310547593,0.9718853362734289,0.5821389195148843,0.9151047409040793,0.9718853362734289,0.9779492833517089,0.9790518191841234,0.9796030871003307,0.4732272000001103,0.2654088999988744,0.9201253999999608,1.6587614999989455
v_artisans,viewpoint,1,4,1->4,17804,6767,2958,2903,2851,13153,0.9820874956941096,0.21675663346764998,5.228438076279532,0.9356412906189001,0.9820874956941096,0.7040992077161558,0.9631415776782639,0.9820874956941096,0.9875990354805374,0.9882879779538408,0.9886324491904926,0.4732272000001103,0.275487200000498,1.011562600000616,1.7602770000012242
v_artisans,viewpoint,1,5,1->5,17804,4367,449,427,316,8603,0.7400468384074942,0.036731372776938276,301.31407472996415,0.6904761904761906,0.7400468384074942,0.2505854800936768,0.6229508196721312,0.7400468384074942,0.8243559718969555,0.8524590163934426,0.8524590163934426,0.4732272000001103,0.25853920000008657,0.671294100000523,1.40306050000072
v_artisans,viewpoint,1,6,1->6,17804,5469,2315,2261,2225,13848,0.984077841662981,0.16067302137492778,5.818514630780744,0.9805395842547545,0.984077841662981,0.9615214506855374,0.9809818664307829,0.984077841662981,0.9854046881910659,0.9854046881910659,0.9858469703670942,0.4732272000001103,0.25918710000041756,0.8478348999997252,1.580249200000253
v_astronautis,viewpoint,1,2,1->2,5634,4691,1688,1642,1561,4620,0.9506699147381242,0.3378787878787879,9.337319997086682,0.898497766950873,0.9506699147381242,0.6071863580998782,0.9019488428745432,0.9506699147381242,0.9713763702801461,0.9792935444579781,0.9805115712545676,0.46105610000086017,0.4873738999995112,0.22621839999919757,1.174648399999569
v_astronautis,viewpoint,1,3,1->3,5634,2470,290,254,195,4290,0.7677165354330708,0.045454545454545456,85.01931377470372,0.6824146981627296,0.7677165354330708,0.2559055118110236,0.5866141732283464,0.7677165354330708,0.8228346456692913,0.8307086614173228,0.8307086614173228,0.46105610000086017,0.6912840000004508,0.12066430000049877,1.2730044000018097
v_astronautis,viewpoint,1,4,1->4,5634,5308,666,646,584,4450,0.9040247678018576,0.13123595505617977,42.64314788905766,0.868937048503612,0.9040247678018576,0.6439628482972136,0.8622291021671826,0.9040247678018576,0.9287925696594427,0.934984520123839,0.9396284829721362,0.46105610000086017,0.4555259000007936,0.26093670000045677,1.1775187000021106
v_astronautis,viewpoint,1,5,1->5,5634,4203,169,157,105,4206,0.6687898089171974,0.024964336661911554,133.2866927818975,0.6539278131634819,0.6687898089171974,0.3885350318471338,0.6178343949044586,0.6687898089171974,0.7388535031847133,0.7515923566878981,0.7579617834394905,0.46105610000086017,0.6859547000021848,0.21400889999858919,1.3610197000016342
v_astronautis,viewpoint,1,6,1->6,5634,962,352,305,231,4979,0.7573770491803279,0.04639485840530227,44.14805042829144,0.7196721311475409,0.7573770491803279,0.29508196721311475,0.6459016393442623,0.7573770491803279,0.8491803278688524,0.8786885245901639,0.8918032786885246,0.46105610000086017,0.664012699999148,0.050943300000653835,1.176012100000662
v_azzola,viewpoint,1,2,1->2,13084,12032,3098,3033,2350,11921,0.7748104187273327,0.19713111316164753,8.098840643320269,0.7644796131443016,0.7748104187273327,0.3056379821958457,0.609297725024728,0.7748104187273327,0.9284536762281569,0.9841740850642928,0.9845037916254533,0.3275023999995028,0.2912523000013607,1.3562549000016588,1.9750096000025223
v_azzola,viewpoint,1,3,1->3,13084,9884,883,860,387,12071,0.45,0.032060309833485214,36.50657007645399,0.5246124031007752,0.45,0.04186046511627907,0.21627906976744185,0.45,0.7058139534883721,0.8406976744186047,0.8930232558139535,0.3275023999995028,0.3984558999982255,1.1073622000003525,1.8333204999980808
v_azzola,viewpoint,1,4,1->4,13084,12189,5213,5097,4724,13084,0.9268196978614871,0.36105166615713846,3.6250573508457036,0.8703485710548687,0.9268196978614871,0.526584265254071,0.8063566804002354,0.9268196978614871,0.979007259172062,0.9907788895428683,0.9925446340984893,0.3275023999995028,0.36757829999987734,1.3937914999987697,2.08887219999815
v_azzola,viewpoint,1,5,1->5,13084,10296,1580,1544,897,12780,0.5809585492227979,0.07018779342723004,23.14157910478252,0.6207901554404146,0.5809585492227979,0.11593264248704663,0.38082901554404147,0.5809585492227979,0.7687823834196891,0.9319948186528497,0.9462435233160622,0.3275023999995028,0.36607530000037514,1.1377517999972042,1.8313294999970822
v_azzola,viewpoint,1,6,1->6,13084,6670,267,239,85,12545,0.35564853556485354,0.006775607811877242,101.44789769613377,0.45188284518828453,0.35564853556485354,0.0794979079497908,0.2384937238493724,0.35564853556485354,0.5815899581589958,0.7154811715481172,0.7405857740585774,0.3275023999995028,0.36349840000184486,0.7369085999998788,1.4279094000012265
v_bark,viewpoint,1,2,1->2,3702,3020,591,587,576,3330,0.9812606473594548,0.17297297297297298,5.18811721655043,0.9500283929585464,0.9812606473594548,0.7887563884156729,0.969335604770017,0.9812606473594548,0.9846678023850085,0.9880749574105622,0.9880749574105622,0.18657060000259662,0.13354449999678764,0.10009089999948628,0.42020599999887054
v_bark,viewpoint,1,3,1->3,3702,4047,512,511,508,3212,0.9941291585127201,0.1581569115815691,2.1115077115599634,0.9686888454011742,0.9941291585127201,0.837573385518591,0.9921722113502935,0.9941291585127201,0.9960861056751468,0.9960861056751468,0.9960861056751468,0.18657060000259662,0.16699350000271806,0.12800079999942682,0.4815649000047415
v_bark,viewpoint,1,4,1->4,3702,4781,686,679,666,3702,0.9808541973490427,0.17990275526742303,5.532784019409104,0.9801178203240059,0.9808541973490427,0.9779086892488954,0.979381443298969,0.9808541973490427,0.9808541973490427,0.9808541973490427,0.9808541973490427,0.18657060000259662,0.1687168999997084,0.15680529999735882,0.5120927999996638
v_bark,viewpoint,1,5,1->5,3702,4443,445,441,435,3702,0.9863945578231292,0.11750405186385737,4.090099026246719,0.9860166288737716,0.9863945578231292,0.9841269841269841,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.18657060000259662,0.1899118000001181,0.15195759999915026,0.528440000001865
v_bark,viewpoint,1,6,1->6,3702,4626,259,257,247,3702,0.9610894941634242,0.06672069151809833,11.265860413473666,0.9604409857328146,0.9610894941634242,0.9571984435797666,0.9610894941634242,0.9610894941634242,0.9610894941634242,0.9610894941634242,0.9610894941634242,0.18657060000259662,0.17767109999840613,0.15444180000122287,0.5186835000022256
v_bees,viewpoint,1,2,1->2,4292,4915,2230,2188,2119,4122,0.9684643510054844,0.5140708393983503,3.9625401310091695,0.9272547227300426,0.9684643510054844,0.696983546617916,0.9328153564899452,0.9684643510054844,0.9853747714808044,0.9899451553930531,0.9899451553930531,0.33383970000068075,0.2295881999998528,0.1881413999981305,0.7515692999986641
v_bees,viewpoint,1,3,1->3,4292,5084,2486,2438,2376,4209,0.9745693191140279,0.5645046329294369,2.890603122558531,0.9207683893902106,0.9745693191140279,0.6423297785069729,0.940935192780968,0.9745693191140279,0.9876948318293683,0.9893355209187858,0.9897456931911403,0.33383970000068075,0.32163690000015777,0.19145230000140145,0.84692890000224
v_bees,viewpoint,1,4,1->4,4292,4867,2078,2038,2002,4215,0.9823356231599607,0.4749703440094899,2.6673514850611735,0.926153091265947,0.9823356231599607,0.647693817468106,0.9489695780176644,0.9823356231599607,0.9916584887144259,0.9931305201177625,0.9931305201177625,0.33383970000068075,0.3878565000013623,0.18239040000116802,0.9040866000032111
v_bees,viewpoint,1,5,1->5,4292,2320,740,704,648,4242,0.9204545454545454,0.15275813295615276,14.043372484946893,0.8496685606060606,0.9204545454545454,0.4659090909090909,0.8238636363636364,0.9204545454545454,0.9588068181818182,0.9630681818181818,0.9659090909090909,0.33383970000068075,0.4126399999986461,0.09143849999964004,0.8379181999989669
v_bees,viewpoint,1,6,1->6,4292,6478,1125,1092,936,4240,0.8571428571428571,0.22075471698113208,6.047004693653002,0.7916666666666666,0.8571428571428571,0.3324175824175824,0.6978021978021978,0.8571428571428571,0.9230769230769231,0.9624542124542125,0.9771062271062271,0.33383970000068075,0.30756639999890467,0.2380931999978202,0.8794992999974056
v_beyus,viewpoint,1,2,1->2,2634,1256,295,241,195,2634,0.8091286307053942,0.07403189066059225,38.56078831279693,0.7745504840940525,0.8091286307053942,0.4896265560165975,0.7344398340248963,0.8091286307053942,0.8630705394190872,0.8755186721991701,0.8755186721991701,0.30249770000227727,0.2692752999973891,0.04030670000065584,0.6120797000003222
v_beyus,viewpoint,1,3,1->3,2634,1187,61,37,9,2536,0.24324324324324326,0.003548895899053628,232.88531756518603,0.22972972972972974,0.24324324324324326,0.05405405405405406,0.16216216216216217,0.24324324324324326,0.2972972972972973,0.2972972972972973,0.32432432432432434,0.30249770000227727,0.27553700000134995,0.0343979000026593,0.6124326000062865
v_beyus,viewpoint,1,4,1->4,2634,1289,658,588,558,2634,0.9489795918367347,0.21184510250569477,9.632131243015865,0.9325396825396824,0.9489795918367347,0.8282312925170068,0.9166666666666666,0.9489795918367347,0.9625850340136054,0.9693877551020408,0.9693877551020408,0.30249770000227727,0.21512779999829945,0.035056900000199676,0.5526824000007764
v_beyus,viewpoint,1,5,1->5,2634,1312,97,69,30,2605,0.43478260869565216,0.011516314779270634,123.23007309162723,0.4371980676328502,0.43478260869565216,0.2028985507246377,0.3333333333333333,0.43478260869565216,0.5217391304347826,0.5652173913043478,0.5652173913043478,0.30249770000227727,0.19811250000202563,0.03284609999900567,0.5334563000033086
v_beyus,viewpoint,1,6,1->6,2634,1140,167,146,99,2613,0.678082191780822,0.03788748564867968,50.1945117218623,0.654109589041096,0.678082191780822,0.3219178082191781,0.6164383561643836,0.678082191780822,0.7534246575342466,0.773972602739726,0.7808219178082192,0.30249770000227727,0.17864680000275257,0.030232200002501486,0.5113767000075313
v_bip,viewpoint,1,2,1->2,3009,2908,1218,1169,1142,3009,0.9769033361847733,0.37952808241940844,4.731653824574969,0.9709153122326774,0.9769033361847733,0.9366980325064157,0.9743370402053037,0.9769033361847733,0.9777587681779298,0.979469632164243,0.9803250641573995,0.09271699999953853,0.1137894999992568,0.08026790000076289,0.2867743999995582
v_bip,viewpoint,1,3,1->3,3009,2233,829,789,768,3009,0.973384030418251,0.25523429710867396,6.0266652246245,0.9649345162653148,0.973384030418251,0.926489226869455,0.9657794676806084,0.973384030418251,0.9746514575411914,0.9746514575411914,0.9746514575411914,0.09271699999953853,0.1605381999979727,0.062041599998337915,0.31529679999584914
v_bip,viewpoint,1,4,1->4,3009,3580,1215,1155,1128,3009,0.9766233766233766,0.3748753738783649,4.1582104122535775,0.9728715728715729,0.9766233766233766,0.9454545454545454,0.9722943722943723,0.9766233766233766,0.9809523809523809,0.9809523809523809,0.9809523809523809,0.09271699999953853,0.17772190000323462,0.097810399998707,0.36824930000148015
v_bip,viewpoint,1,5,1->5,3009,2199,617,585,534,3009,0.9128205128205128,0.17746759720837488,11.211075426119042,0.9173789173789174,0.9128205128205128,0.8717948717948718,0.905982905982906,0.9128205128205128,0.9162393162393162,0.9487179487179487,0.9487179487179487,0.09271699999953853,0.10954169999968144,0.07116190000306233,0.2734206000022823
v_bip,viewpoint,1,6,1->6,3009,2363,477,457,438,3009,0.9584245076586433,0.14556331006979062,7.935404064314581,0.9478482859226841,0.9584245076586433,0.9080962800875274,0.9452954048140044,0.9584245076586433,0.9584245076586433,0.9584245076586433,0.9584245076586433,0.09271699999953853,0.1395075000000361,0.07001429999945685,0.30223879999903147
v_bird,viewpoint,1,2,1->2,3361,3200,1117,1011,964,3361,0.9535113748763601,0.2868193989883963,7.339512800103614,0.93026706231454,0.9535113748763601,0.8061325420375866,0.9436201780415431,0.9535113748763601,0.9584569732937686,0.9594460929772503,0.960435212660732,0.4436831000020902,0.16797270000097342,0.09741559999747551,0.7090714000005391
v_bird,viewpoint,1,3,1->3,3361,2703,703,615,542,3291,0.8813008130081301,0.16469158310543908,16.869750853253464,0.8113821138211383,0.8813008130081301,0.41788617886178864,0.7951219512195122,0.8813008130081301,0.9170731707317074,0.9252032520325203,0.9317073170731708,0.4436831000020902,0.20199430000138818,0.09011420000024373,0.7357916000037221
v_bird,viewpoint,1,4,1->4,3361,3708,618,550,472,3143,0.8581818181818182,0.1501749920458161,21.960537030253253,0.7872727272727272,0.8581818181818182,0.3927272727272727,0.7072727272727273,0.8581818181818182,0.9163636363636364,0.9236363636363636,0.9254545454545454,0.4436831000020902,0.2417438000011316,0.11563899999964633,0.8010659000028681
v_bird,viewpoint,1,5,1->5,3361,4277,394,335,186,2809,0.5552238805970149,0.06621573513705944,72.21324404982744,0.56318407960199,0.5552238805970149,0.14029850746268657,0.39104477611940297,0.5552238805970149,0.6955223880597015,0.7850746268656716,0.8119402985074626,0.4436831000020902,0.38302200000180164,0.12880090000180644,0.9555060000056983
v_bird,viewpoint,1,6,1->6,3361,2344,109,70,17,2632,0.24285714285714285,0.006458966565349544,162.67187750742846,0.25952380952380955,0.24285714285714285,0.08571428571428572,0.18571428571428572,0.24285714285714285,0.2857142857142857,0.34285714285714286,0.4142857142857143,0.4436831000020902,0.1949547000003804,0.07761559999926249,0.7162534000017331
v_birdwoman,viewpoint,1,2,1->2,12257,4482,498,398,369,12257,0.9271356783919598,0.0301052459818879,17.614488039166048,0.9191792294807372,0.9271356783919598,0.8668341708542714,0.9221105527638191,0.9271356783919598,0.9296482412060302,0.9346733668341709,0.9346733668341709,0.36907070000233944,0.2586197999989963,0.4603903999995964,1.0880809000009322
v_birdwoman,viewpoint,1,3,1->3,12257,5443,370,217,132,11784,0.6082949308755761,0.01120162932790224,65.06915272480435,0.5783410138248848,0.6082949308755761,0.3824884792626728,0.5714285714285714,0.6082949308755761,0.6221198156682027,0.6405529953917051,0.6451612903225806,0.36907070000233944,0.2966126000028453,0.5612493999979051,1.2269327000030898
v_birdwoman,viewpoint,1,4,1->4,12257,6871,1262,1123,1053,11825,0.93766696349065,0.08904862579281184,13.47871661079558,0.8998219056099733,0.93766696349065,0.7141585040071238,0.9180765805877115,0.93766696349065,0.9412288512911843,0.9430097951914514,0.9447907390917186,0.36907070000233944,0.2503491999996186,0.7603147000008903,1.3797346000028483
v_birdwoman,viewpoint,1,5,1->5,12257,7705,3337,3171,3099,10892,0.9772942289498581,0.28452074917370546,5.768982725302862,0.9673078944602124,0.9772942289498581,0.9176915799432356,0.9731945758435825,0.9772942289498581,0.978555660674866,0.978555660674866,0.978555660674866,0.36907070000233944,0.2846549000023515,0.7912897999995039,1.4450154000041948
v_birdwoman,viewpoint,1,6,1->6,12257,5207,1708,1608,1569,12257,0.9757462686567164,0.12800848494737702,5.615060072348198,0.9464137645107793,0.9757462686567164,0.8470149253731343,0.9203980099502488,0.9757462686567164,0.9763681592039801,0.9788557213930348,0.9800995024875622,0.36907070000233944,0.25533920000088983,0.5613743000030809,1.1857842000063101
v_blueprint,viewpoint,1,2,1->2,13974,12245,4523,4475,4375,13746,0.9776536312849162,0.31827440710024735,3.62307110003032,0.9147113594040968,0.9776536312849162,0.6252513966480447,0.9050279329608939,0.9776536312849162,0.9924022346368715,0.9939664804469274,0.9939664804469274,0.36901050000233226,0.32896880000043893,1.4483233999999356,2.146302700002707
v_blueprint,viewpoint,1,3,1->3,13974,8980,1916,1882,1452,13468,0.7715196599362381,0.10781110781110781,8.287057270595922,0.7569961034360609,0.7715196599362381,0.2545164718384697,0.5828905419766206,0.7715196599362381,0.973432518597237,0.9792773645058448,0.9803400637619554,0.36901050000233226,0.41158920000088983,1.0552353000020958,1.8358350000053179
v_blueprint,viewpoint,1,4,1->4,13974,11216,3924,3867,3810,13632,0.9852598913886734,0.2794894366197183,3.2605628950782157,0.9356951986897681,0.9852598913886734,0.6951124903025602,0.9560382725627101,0.9852598913886734,0.990949056115852,0.9927592448926816,0.9940522368761314,0.36901050000233226,0.3462251000019023,1.368919200001983,2.0841548000062176
v_blueprint,viewpoint,1,5,1->5,13974,7959,1201,1160,1103,13045,0.9508620689655173,0.08455346876197777,10.64722003709204,0.8683908045977012,0.9508620689655173,0.5043103448275862,0.8396551724137931,0.9508620689655173,0.9689655172413794,0.9724137931034482,0.9741379310344828,0.36901050000233226,0.3526306999992812,0.9406134999990172,1.6622547000006307
v_blueprint,viewpoint,1,6,1->6,13974,5427,283,267,203,12840,0.7602996254681648,0.015809968847352026,62.21120324073094,0.6691635455680399,0.7602996254681648,0.23220973782771537,0.550561797752809,0.7602996254681648,0.8202247191011236,0.8239700374531835,0.8277153558052435,0.36901050000233226,0.35001650000049267,0.6380448999989312,1.3570719000017561
v_boat,viewpoint,1,2,1->2,8849,8545,2341,2289,2239,8786,0.9781564001747488,0.25483724106533123,4.091849274952182,0.9561671763506626,0.9781564001747488,0.8374836173001311,0.9641764962865881,0.9781564001747488,0.9851463521188292,0.9855832241153342,0.9864569681083443,0.24203730000226642,0.17993339999884483,0.649400099999184,1.0713708000002953
v_boat,viewpoint,1,3,1->3,8849,6558,1752,1697,1663,8751,0.9799646434885091,0.19003542452291167,5.025561254649226,0.967884502062463,0.9799646434885091,0.9068945197407189,0.9705362404242781,0.9799646434885091,0.9829110194460813,0.9835002946375958,0.9835002946375958,0.24203730000226642,0.2889359000000695,0.5595938000005845,1.0905670000029204
v_boat,viewpoint,1,4,1->4,8849,6888,1062,1011,963,8849,0.9525222551928784,0.10882585602892983,9.029109927563994,0.9132871744147709,0.9525222551928784,0.7171117705242335,0.9317507418397626,0.9525222551928784,0.9574678536102869,0.9594460929772503,0.9614243323442137,0.24203730000226642,0.24331569999776548,0.5274983000017528,1.0128513000017847
v_boat,viewpoint,1,5,1->5,8849,5269,704,659,594,8849,0.9013657056145675,0.067126228952424,21.55779409414397,0.851542741527567,0.9013657056145675,0.6054628224582701,0.8679817905918058,0.9013657056145675,0.9074355083459787,0.9119878603945372,0.9150227617602428,0.24203730000226642,0.2829679999995278,0.4500928000015847,0.9750981000033789
v_boat,viewpoint,1,6,1->6,8849,4932,499,467,413,8849,0.8843683083511777,0.04667194033224093,22.600017675401677,0.8365453247680228,0.8843683083511777,0.5952890792291221,0.8565310492505354,0.8843683083511777,0.892933618843683,0.8950749464668094,0.8950749464668094,0.24203730000226642,0.2610153000023274,0.3942726999994193,0.8973253000040131
v_bricks,viewpoint,1,2,1->2,10356,11127,5283,5250,5245,9785,0.9990476190476191,0.5360245273377618,0.6241587619776906,0.9963174603174604,0.9990476190476191,0.9832380952380952,0.9979047619047619,0.9990476190476191,0.9992380952380953,0.9992380952380953,0.9992380952380953,0.2845639000006486,0.20764300000155345,0.9896779000009701,1.4818848000031721
v_bricks,viewpoint,1,3,1->3,10356,11076,3955,3926,3886,9797,0.9898115129903209,0.3966520363376544,1.131543317307048,0.9809814909152657,0.9898115129903209,0.9358125318390219,0.9877738155883852,0.9898115129903209,0.9908303616912888,0.9908303616912888,0.9908303616912888,0.2845639000006486,0.2699876000006043,0.9753959000008763,1.5299474000021291
v_bricks,viewpoint,1,4,1->4,10356,10633,1924,1907,1873,9122,0.9821709491347667,0.20532777899583424,3.6477973650644033,0.9592728543960846,0.9821709491347667,0.8447823807026743,0.9743051914001049,0.9821709491347667,0.9847928683796539,0.9847928683796539,0.9847928683796539,0.2845639000006486,0.29320219999863184,0.933364900000015,1.5111309999992955
v_bricks,viewpoint,1,5,1->5,10356,11047,371,365,347,9066,0.9506849315068493,0.03827487315243768,16.006471225143642,0.9018264840182648,0.9506849315068493,0.663013698630137,0.9205479452054794,0.9506849315068493,0.958904109589041,0.958904109589041,0.958904109589041,0.2845639000006486,0.29628130000128294,0.9826580999979342,1.5635032999998657
v_bricks,viewpoint,1,6,1->6,10356,10835,27,23,9,8662,0.391304347826087,0.0010390210113137843,200.93531969306733,0.34057971014492755,0.391304347826087,0.17391304347826086,0.30434782608695654,0.391304347826087,0.391304347826087,0.391304347826087,0.391304347826087,0.2845639000006486,0.2865316999996139,0.9525904000001901,1.5236860000004526
v_busstop,viewpoint,1,2,1->2,17688,17783,5865,5799,5571,16782,0.9606828763579928,0.33196281730425453,2.9058770530643288,0.8735414151865264,0.9606828763579928,0.45318158303155714,0.8465252629763752,0.9606828763579928,0.988791170891533,0.9955164683566132,0.9965511295050871,0.5551712000014959,0.39611299999887706,2.6717545999999857,3.6230388000003586
v_busstop,viewpoint,1,3,1->3,17688,18825,2599,2578,2315,14339,0.8979829325058185,0.16144779970709255,7.9912454340278165,0.8181406775277993,0.8979829325058185,0.33902249806051205,0.7102404965089216,0.8979829325058185,0.9817688130333592,0.9891388673390225,0.9906904577191621,0.5551712000014959,0.4335401999996975,2.9269027000009373,3.9156141000021307
v_busstop,viewpoint,1,4,1->4,17688,17735,3580,3541,3095,16529,0.8740468794125953,0.18724665739004173,5.12272565868907,0.7944083592205592,0.8740468794125953,0.2905958768709404,0.6506636543349337,0.8740468794125953,0.9748658571025134,0.9867269133013273,0.9895509743010449,0.5551712000014959,0.5138549000002968,2.6698270000015327,3.7388531000033254
v_busstop,viewpoint,1,5,1->5,17688,16074,4795,4730,4622,17685,0.9771670190274842,0.2613514277636415,3.2565750980960844,0.8981677237491191,0.9771670190274842,0.531923890063425,0.9025369978858351,0.9771670190274842,0.9894291754756871,0.993446088794926,0.9945031712473573,0.5551712000014959,0.4338860999996541,2.479685399997834,3.468742699998984
v_busstop,viewpoint,1,6,1->6,17688,17507,6792,6718,6640,17556,0.9883894016076213,0.37821827295511506,2.213502627882159,0.9297906122854024,0.9883894016076213,0.6433462339982138,0.9569812444179815,0.9883894016076213,0.9947901161059839,0.9976183387913069,0.9976183387913069,0.5551712000014959,0.5529010999998718,2.6716498999994656,3.7797222000008333
v_calder,viewpoint,1,2,1->2,4482,3731,1091,1027,972,4482,0.9464459591041869,0.21686746987951808,9.233430505017562,0.9295683219733851,0.9464459591041869,0.8227848101265823,0.9230769230769231,0.9464459591041869,0.9561830574488802,0.9639727361246349,0.9649464459591042,0.2768484999978682,0.18209510000087903,0.14716129999942495,0.6061048999981722
v_calder,viewpoint,1,3,1->3,4482,4789,2092,2026,1996,4200,0.9851924975320829,0.47523809523809524,3.210323071541351,0.9460348798947021,0.9851924975320829,0.7482724580454096,0.9674234945705824,0.9851924975320829,0.9891411648568608,0.9930898321816387,0.9930898321816387,0.2768484999978682,0.23268580000149086,0.18829729999924893,0.697831599998608
v_calder,viewpoint,1,4,1->4,4482,2739,226,194,126,4482,0.6494845360824743,0.028112449799196786,75.69956936809525,0.647766323024055,0.6494845360824743,0.4690721649484536,0.6134020618556701,0.6494845360824743,0.711340206185567,0.7216494845360825,0.7216494845360825,0.2768484999978682,0.27288400000179536,0.1089895000004617,0.6587220000001253
v_calder,viewpoint,1,5,1->5,4482,3823,328,290,223,4482,0.7689655172413793,0.0497545738509594,56.43687481322537,0.7316091954022989,0.7689655172413793,0.5206896551724138,0.7103448275862069,0.7689655172413793,0.7896551724137931,0.8,0.8,0.2768484999978682,0.221752599998581,0.15286890000061248,0.6514699999970617
v_calder,viewpoint,1,6,1->6,4482,2476,98,74,20,4470,0.2702702702702703,0.0044742729306487695,175.5196878079057,0.25675675675675674,0.2702702702702703,0.08108108108108109,0.24324324324324326,0.2702702702702703,0.2972972972972973,0.32432432432432434,0.32432432432432434,0.2768484999978682,0.3100276999975904,0.09574150000116788,0.6826176999966265
v_cartooncity,viewpoint,1,2,1->2,11196,7249,4294,4103,4023,11196,0.9805020716548867,0.35932475884244375,5.796131794053974,0.9759119343569745,0.9805020716548867,0.9517426273458445,0.979527175237631,0.9805020716548867,0.9807457957592006,0.9814769680721424,0.9814769680721424,0.32298489999811864,0.19271010000011302,0.6892431999986002,1.2049381999968318
v_cartooncity,viewpoint,1,3,1->3,11196,6304,1082,982,831,10143,0.8462321792260692,0.08192842354333038,42.15497880860919,0.792090970807875,0.8462321792260692,0.48065173116089616,0.7708757637474541,0.8462321792260692,0.8818737270875764,0.8859470468431772,0.8869653767820774,0.32298489999811864,0.2111942999981693,0.7816505999981018,1.3158297999943898
v_cartooncity,viewpoint,1,4,1->4,11196,6476,3633,3404,3306,8754,0.9712103407755581,0.3776559287183002,6.92782134420307,0.958773991382687,0.9712103407755581,0.8886603995299648,0.963572267920094,0.9712103407755581,0.9753231492361927,0.9764982373678026,0.97737955346651,0.32298489999811864,0.1814680000024964,0.6667975000018487,1.1712504000024637
v_cartooncity,viewpoint,1,5,1->5,11196,5614,626,523,304,10218,0.5812619502868069,0.029751419064396163,69.13119456937824,0.5707456978967494,0.5812619502868069,0.14149139579349904,0.3824091778202677,0.5812619502868069,0.7609942638623327,0.7782026768642447,0.780114722753346,0.32298489999811864,0.19032829999923706,0.6183464999994612,1.131659699996817
v_cartooncity,viewpoint,1,6,1->6,11196,6069,921,820,648,10143,0.7902439024390244,0.06388642413487133,49.337083455302505,0.7481707317073171,0.7902439024390244,0.4,0.6853658536585366,0.7902439024390244,0.8670731707317073,0.8731707317073171,0.8731707317073171,0.32298489999811864,0.1322583000001032,0.6925482999977248,1.1477914999959467
v_charing,viewpoint,1,2,1->2,3184,4521,530,372,236,2338,0.6344086021505376,0.1009409751924722,134.74643321863402,0.611111111111111,0.6344086021505376,0.4220430107526882,0.5833333333333334,0.6344086021505376,0.6639784946236559,0.6801075268817204,0.6827956989247311,0.24085670000204118,0.302392300000065,0.14010219999909168,0.6833512000011979
v_charing,viewpoint,1,3,1->3,3184,4133,225,88,35,1657,0.3977272727272727,0.02112251056125528,378.62375550187704,0.3806818181818182,0.3977272727272727,0.18181818181818182,0.3977272727272727,0.3977272727272727,0.4318181818181818,0.4318181818181818,0.4431818181818182,0.24085670000204118,0.2611824000014167,0.1324973000009777,0.6345364000044356
v_charing,viewpoint,1,4,1->4,3184,3384,871,635,542,1669,0.8535433070866142,0.32474535650089875,57.545819415305495,0.8118110236220472,0.8535433070866142,0.5543307086614173,0.8062992125984252,0.8535433070866142,0.8755905511811024,0.889763779527559,0.8913385826771654,0.24085670000204118,0.23787889999948675,0.10235180000017863,0.5810874000017066
v_charing,viewpoint,1,5,1->5,3184,2859,250,233,175,1425,0.7510729613733905,0.12280701754385964,19.309953499578434,0.7489270386266095,0.7510729613733905,0.33905579399141633,0.6266094420600858,0.7510729613733905,0.8583690987124464,0.9570815450643777,0.9613733905579399,0.24085670000204118,0.2294627000010223,0.08732660000168835,0.5576460000047518
